URUT,R101,R102,R105,R108,R301,R302,R303,R304,R305,JAMMULAI,MENITMULAI,JAMAKHIR,MENITAKHIR,R1501,R1502,R1503,R1504,R1505,R1506,R1507A,R1507B,R1507C,R1508A,R1508B,R1509,R1510,R1511A,R1511B,R1512A,R1512B,R1513,R1514,R1515,R1601,R1602IA,R1602IB,R1602IC,R1602ID,R1602IE,R1602IF,R1602II,R1603,R1604IK2,R1604IIK2,R1604IIIK2,R1604IK3,R1604IIK3,R1604IIIK3,R1604IK4,R1604IIK4,R1604IIIK4,R1605A,R1605B,R1605C,R1605D,R1605E,R1605F,R1605G,R1606,R1607IK2,R1607IK3,R1607iiK2,R1607iiK3,R1607iiiK2,R1607iiiK3,R1608A,R1608B,R1608C,R1608D,R1608E,R1609,R1610A,R1610B,R1610C,R1610D,R1610E,R1701A,R1701B,R1701C,R1701D,R1701E,R1701F,R1701G,R1701H,R1701I,R1701J,R1701K,R1801A,R1801B,R1801C,KABU,FWT_TAHUN,Sanitasi,Air,Lima.satu,Lima.dua,Lima.tiga,Enam.satu,Enam.dua,Enam.tiga,Tujuh.satu,Tujuh.dua,Tujuh.tiga,Delapan.satu,Delapan.dua,Delapan.tiga,Sembilan.satu,Sembilan.dua,Sembilan.tiga,Airlayak,R401,R403,R404,R405,R406A,R406B,R407,R408,R409,R410,R411,R412,R413,R504,R505,R506,R507,R508,R509,R510,R511A,R511B,R511C,R512,R513,R514,R515,R603,R604,R605,R606,R607,R608,R609,R610,R611,R612,R613,R614,R615,R616,R617,R618,R619,R620,R703,R704,R705,R706,R707,R708,R709A,R709B,R709C,R709D,R709E,R709F,R709G,R709H,R710,R711A,R711B,R711C,R711D,R711E,R711F,R711G,R711X,R803,R804A,R804B,R804C,R804D,R804E,R804F,R804G,R805,R806,R807,R808,R809,R810,R901,R902,R903A,R903B,R904A,R904B,R905,R906,R907A,R907B,R907C,R907D,R907E,R907F,R907G,R907H,R907I,R907J,R907K,R907L,R907M,R908,R909,R910,R911,R912,R913,R914,R915,R916,R917,R918,R919,R920,R921A,R921B,R921Bi,R921Bii,R922A,R922B,R922C,R922D,R922E,R922F,R922G,R922H,R922I,R922J,R1001A,R1001B,R1002A,R1002B,R1003A,R1003B,R1004A,R1004B,R1005,R1006,R1007A,R1007B,R1007C,R1007D,R1008A,R1008B,R1008C,R1008D,R1008E,R1008F,R1009A,R1009B,R1009C,R1009D,R1009E,R1009F,R1009G,R1009H,R1101A,R1101B,R1101C,R1101D,R1102,R1103,R1104,R1105A,R1105B,R1201A,R1201B,R1202A,R1202B,R1203,R1204A,R1204B,R1205,R1206A,R1206B,R1207,R1208A,R1208B,R1209A,R1209B,R1301,R1302A,R1302B,R1302C,R1303A,R1303B,R1303C,R1401,R1402,R1403,R1404,R1405,R1406,R1407,R1408,R1409
3.5722002509561E+017,35,72,1,10,5,1,4,3,1,16,0,16,30,3,1,214,4,1,6,1,1,1,6,2,1,3,6,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,5,1,5,5,5,5,5,2,2,8,3572,53.8868408203125,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,6,1,1,8,11,3, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,3,5,1, ,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,42,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025101601E+017,35,72,1,1,5,1,4,4,1,9,13,9,50,1,3,81,4,1,2,1,1,1,6,2,1,3,6,2,6,2,5,1,4,1,0,0,0,1,0,0,400000,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,3,2,9,3572,120.432159423828,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,3,1,2,7,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,20,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,1,20,6,14,1,5,1,1,5,5,1,5,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025101602E+017,35,72,1,2,4,1,3,3,1,9,35,10,4,1,1,68,4,1,2,1,1,1,6,1,1,3,6,1,6,1,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,1,1,1,5,5,5,1,1,6,3572,96.4904403686523,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,11,10,4, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,1,6,35,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,49,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025101609E+017,35,72,1,9,4,1,3,3,1,9,38,9,55,1,1,140,1,1,2,1,1,1,2, , ,2,6,2,6,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,1,5,5,5,5,1,5,5,1,1,1,6,3572,84.4768142700195,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,2,12,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,15,35,72,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,8, , , , , , , , , , , ,1,1,15,4,11,1,5,1,1,1,5,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025120601E+017,35,72,1,1,5,1,4,4,1,9,30,10,15,2,1,135,4,1,2,1,3,4,6,1,1,3,6,1,6,1,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,1,5,5,5,1,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,1,1,1,5,5,5,3,1,3,3572,183.286148071289,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,6,1,1,7,12,2, , ,1, ,4, , , , , , , , , , , , , , , ,1,2,3,1,33,5, , , , , , , , , , , , ,1,1,3,5,1, ,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,4,31,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025120602E+017,35,72,1,2,4,1,3,3,1,7,10,8,0,1,1,176,4,1,2,1,1,1,6,2,2,3,6,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,5,2,1,6,3572,93.5935134887695,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,3,1,2,5,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,1,2,3,1,35,5, , , , , , , , , , , , ,1,1,1,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,21,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1,5,6,3,3,1,5,1,5,1,5,5,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025120605E+017,35,72,1,5,4,1,3,3,1,4,0,5,0,1,1,78,4,1,2,1,1,1,6,2,1,3,6,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,2,5,3572,82.0231170654297,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,5,12,2, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,2,7,35,5, , , , , , , , , , , , ,1,1,7,1,1, ,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,4, , , , ,2,34,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025120606E+017,35,72,1,6,4,1,3,3,2,9,15,9,45,2,1,60,4,1,2,1,3,1,6,2,1,3,6,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,1,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,5,2,1,3,3572,78.6121826171875,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,6,1,1,5,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,1,7,35,5, , , , , , , , , , , , ,1,1,7,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,21,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1,5,2,1,1,5,5,1,5,1,5,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025127603E+017,35,72,1,3,4,1,3,2,1,18,40,19,10,1,1,110,5,1,2,1,1,1,2, , ,1,3, ,3, ,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,2,1,3572,75.2937164306641,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,8,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,1,1,1,1,35,5, , , , , , , , , , , , ,1,1,6,1,1, ,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,5,6, , , , ,2,54,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025127609E+017,35,72,1,9,3,1,2,2,1,18,35,19,5,1,1,110,4,1,2,1,1,1,5,1,1,3,5,1,5,1,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,1,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,1,1,5,1,5,5,1,1,2,0,3572,62.2556228637695,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,10,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,1,1,2,7,35,5, , , , , , , , , , , , ,1,1,3,5,5,5, , , , , , , , , ,0,0,1,0,0,0,0,0,5, , , , , , , , , , , , , ,2,52,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025151607E+017,35,72,1,7,6,1,5,5,2,10,13,11,38,2,1,81,2,1,2,1,1,1,1, , ,1,5,1,5,1,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,1,1,1,5,5,1,1,1,6,3572,78.909309387207,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,1,2,12,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,5,7, , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,4,2,35,72,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,8, , ,5,1,5,2,0,2,5,5,5,5,1,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025151608E+017,35,72,1,8,7,1,6,6,2,9,25,10,25,2,1,70,4,1,2,1,1,1,6,2,1,3,6,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,3,1,6,3572,160.429244995117,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,7,6,1,1,7,14,0, , ,2, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,6,8,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1, , , , , , , , , , , ,1,5,8,4,4,1,5,1,5,5,1,5,1,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025153601E+017,35,72,1,1,4,1,3,3,0,9,50,10,30,2,1,40,4,1,2,1,1,1,1, , ,1,6,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,1,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,4, ,3572,50.890022277832,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,6,1,2,10,13,1, , ,2, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,0,16,32,76,1,2,2, , , , , , , , , , , , , , , ,1,1,1,1,4,8, ,8, , ,1,1,5,3,3,0,1,5,5,5,1,1,5,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5722002515361E+017,35,72,1,10,7,1,6,5,1,16,18,18,0,2,3,150,4,1,4,1,1,1,6,1,1,3,6,1,6,1,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,4,2,9,3572,68.7786560058594,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,7,9,1,1,2,11,4, , ,2, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,7,5,5,5, , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,5,49,35,73,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025175603E+017,35,72,1,3,4,1,3,2,1,10,10,10,55,1,2,8,4,1,6,4,1,1,2, , ,1,6,1,6,1,5,1,4,1,0,0,0,1,0,0,400000,5, , , , , , , , , ,5,5,5,5,1,5,5,5, , , , , , ,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,9,3572,67.8885498046875,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,4,11,3, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,2,1,35,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,46,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025175609E+017,35,72,1,9,2,1,1,1,0,10,15,10,40,1,2,10,6,1,6,1,1,1,1, , ,1,6,1,6,1,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,5,5,5,5,1,1,6,3572,77.069580078125,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,3,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,3,5,1, ,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,0,11,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,5,0,0,0,1,1,1,5,1,5,5,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025206601E+017,35,72,1,1,4,1,3,2,1,10,35,11,0,1,1,105,4,1,2,1,1,1,6,2,1,3,6,2,6,2,5,1,4,5, , , , , , , ,1,0,0,0,0,0,0,40,0,4,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,2,4, ,3572,49.2661018371582,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,6,1,2,6,12,2, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,1,1,35,5, , , , , , , , , , , , ,1,5, , ,5,5, , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,33,31,75,1,1,2, , , , , , , , , , , , , , , ,1,1,1,2,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025206602E+017,35,72,1,2,5,1,4,4,1,9,55,10,40,2,1,52,4,1,2,1,1,1,6,2,2,3,6,2,6,2,1,1,4,5, , , , , , , ,1,0,0,0,0,0,0,40,0,4,5,5,5,5,1,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,1,6,3572,52.6996040344238,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,4,12,2, , ,1, ,1,3, , , , , , , , , , , , , , ,1,1,1,1,35,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,35,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025206609E+017,35,72,1,9,7,2,5,5,1,20,5,20,30,1,1,264,4,1,2,1,1,1,1, , ,1,1, ,6,2,5,1,2,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,1,1,5,1,1,1,5,5,1,1,1,9,3572,74.9464569091797,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,6,10,4, , ,1, ,1,1, , , , , , , , , , , , , , ,1,2,3,7,35,5, , , , , , , , , , , , ,1,5, , ,5,7, , , , , , , , , ,0,0,1,0,0,0,0,0,5, , , , , , , , , , , , , ,2,57,35,72,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025206609E+017,35,72,1,9,7,2,5,5,1,20,5,20,30,1,1,264,4,1,2,1,1,1,1, , ,1,1, ,6,2,5,1,2,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,1,1,5,1,1,1,5,5,1,1,1,9,3572,74.9464569091797,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,5,12,2, , ,1, ,1,3, , , , , , , , , , , , , , ,1,2,3,7,35,5, , , , , , , , , , , , ,1,5, , ,5,7, , , , , , , , , ,0,0,1,0,0,0,0,0,5, , , , , , , , , , , , , ,2,34,35,72,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025207605E+017,35,72,1,5,5,1,4,4,1,10,55,11,45,2,1,144,4,1,2,1,1,2,6,2,1,3,6,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,1,5,5,5,5, , , , , ,5,1,5,5,5,1,5,1,5,5,1,2,2,9,3572,74.3066558837891,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,6,1,2,9,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,5,35,72,1,1,1, ,1,1,1,1,0,0,0,0,0,0,0,0,0,5, , , , , , , , , , , ,1,1,5,5,0,5,5,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025207608E+017,35,72,1,8,6,1,5,4,1,11,30,12,5,2,1,114,6,1,6,1,1,1,1, , ,1,5,1,5,1,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,5,5,5,1,5,5,5,1,1,6,3572,75.5096206665039,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,1,2,5,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,0,22,35,72,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,5,12,6,6,1,1,1,5,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5722002520761E+017,35,72,1,10,3,1,2,2,1,19,50,20,15,1,1,52,4,1,2,1,1,1,1, , ,1,3, ,3, ,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,1,5,5,5,5,5,5, , , , , , ,5,5,1,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,2,8,3572,88.1110458374023,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,1,13,2, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,1,1,35,5, , , , , , , , , , , , ,1,1,4,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,26,35,72,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025208608E+017,35,72,1,8,4,1,3,3,1,13,50,15,15,1,1,27,5,1,6,1,1,1,6,2,2,3,6,2,6,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,5,5,5,5,1,1,3,3572,106.914520263672,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,3,1,2,9,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,1,1,1,7,35,5, , , , , , , , , , , , ,1,1,6,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,54,35,72,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5722002522261E+017,35,72,1,10,5,1,4,3,1,9,10,10,0,2,1,240,4,1,2,1,1,1,1, , ,1,6,2,6,2,5,1,3,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,1,5,5,5,5,5, , , , , ,1,1,1,5,5,1,1,1,5,5,1,1,2,9,3572,62.4433364868164,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,7,13,1, , ,2, ,4, , , , , , , , , , , , , , , ,1,1,3,7,35,5, , , , , , , , , , , , ,1,1,4,1,1, ,1,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,4, , , , ,2,19,32,17,1,1,5,5, , , , , , , , , , , , , , ,1,1,1,1,3,1,3,1,3,2,1,1,1,19,6,13,1,1,1,5,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025232603E+017,35,72,1,3,5,1,4,4,2,16,0,16,45,2,1,24,4,1,2,1,1,4,6,1,1,3,6,1,6,1,5,1,4,1,0,0,0,1,0,0,400000,1,0,0,0,0,0,0,15,24000,1,5,5,5,5,1,5,5,1,1,415000,0,0,0,0,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,6,3572,71.7848052978516,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,6,1,1,4,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,3,5,1, ,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,4,10,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,5,1,1,0,1,1,1,5,1,5,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
